tick,ts_ms,temp_raw_q88,moist_raw_q88,press_raw_q88,vib_raw_q88,temp_filt_q88,moist_filt_q88,press_filt_q88,vib_filt_q88,fsm_state,heater_en,fan_pwm,valve,alarms_mask,alarm_edge,event_code,fifo_occ,fifo_drops,proto_id,valid,ready,fire,bytes_sent,frame_inflight
937,93700,11625,5019,28872,1090,11598,6577,28213,1013,2,1,200,1,0,0,0,256,24,0,1,1,1,40,0
938,93800,11631,4908,28873,1093,11596,6572,28216,1011,2,1,200,1,0,0,0,256,24,0,1,0,0,0,0
939,93900,11579,5118,28870,1087,11597,6264,28347,1023,2,1,200,0,0,0,0,256,25,0,1,0,0,0,0
940,94000,11584,7497,27844,976,11594,6252,28345,1025,2,1,200,0,0,0,0,256,26,0,1,1,1,40,0
941,94100,11631,7544,27818,947,11598,6257,28342,1024,2,1,200,0,0,0,0,256,26,0,1,1,1,40,0
942,94200,11607,7589,27855,958,11599,6278,28347,1022,2,1,200,0,0,0,0,256,26,0,1,1,1,40,0
943,94300,11557,7608,27852,966,11596,6604,28222,1008,2,1,200,1,0,0,0,256,26,0,1,1,1,40,0
944,94400,11596,4870,28873,1082,11601,6269,28357,1024,2,1,200,0,0,0,0,256,26,0,1,1,1,40,0
945,94500,11667,7625,27844,964,11606,6594,28228,1009,2,1,200,1,0,0,0,256,26,0,1,1,1,40,0
946,94600,11529,4947,28875,1099,11593,6599,28228,1009,2,1,200,1,0,0,0,256,26,0,1,1,1,40,0
947,94700,11579,5013,28884,1101,11593,6586,28230,1011,2,1,200,1,0,0,0,256,26,0,1,1,1,40,0
948,94800,11589,5030,28859,1094,11594,6278,28357,1026,2,1,200,0,0,0,0,256,26,0,1,1,1,40,0
949,94900,11611,7583,27850,962,11591,6283,28361,1028,2,1,200,0,0,0,0,256,26,0,1,0,0,0,0
950,95000,11605,7521,27832,964,11591,6274,28358,1029,2,1,200,0,0,0,0,256,27,1,1,1,1,40,1
951,95100,11552,7618,27825,982,11591,6275,28355,1031,2,1,200,0,0,0,0,256,28,1,1,1,0,1,0
952,95200,11615,7456,27832,975,11593,6599,28225,1017,2,1,200,1,0,0,0,256,28,1,1,1,1,40,1
953,95300,11652,4896,28829,1095,11591,6258,28348,1034,2,1,200,0,0,0,0,256,29,1,1,0,0,0,1
954,95400,11564,7473,27844,964,11595,6573,28219,1017,2,1,200,1,0,0,0,256,30,1,1,1,0,1,0
955,95500,11603,5000,28884,1083,11598,6572,28219,1014,2,1,200,1,0,0,0,256,30,1,1,1,1,40,1
956,95600,11611,4916,28886,1107,11601,6557,28222,1016,2,1,200,1,0,0,0,256,31,1,1,1,0,1,0
957,95700,11625,5042,28832,1082,11603,6240,28345,1031,2,1,200,0,0,0,0,256,31,1,1,1,1,40,1
958,95800,11566,7500,27832,966,11598,6237,28345,1031,2,1,200,0,0,0,0,256,32,1,1,1,0,1,0
959,95900,11630,7603,27818,949,11608,6235,28344,1027,2,1,200,0,0,0,0,256,32,1,1,1,1,40,1
960,96000,11636,7497,27836,938,11610,6240,28345,1023,2,1,200,0,0,0,0,256,33,1,1,1,0,1,0
961,96100,11621,7513,27819,951,11607,6568,28218,1005,2,1,200,1,0,0,0,256,33,1,1,1,1,40,1
962,96200,11566,4957,28843,1073,11607,6253,28343,1018,2,1,200,0,0,0,0,256,34,1,1,0,0,0,1
963,96300,11573,7577,27786,955,11603,6575,28206,1002,2,1,200,1,0,0,0,256,35,1,1,1,0,1,0
964,96400,11596,5061,28817,1096,11601,6593,28197,1001,2,1,200,1,0,0,0,256,35,1,1,1,1,40,1
965,96500,11614,4941,28854,1074,11600,6581,28200,1000,2,1,200,1,0,0,0,256,36,1,1,1,0,1,0
966,96600,11615,4975,28880,1081,11606,6265,28331,1014,2,1,200,0,0,0,0,256,36,1,1,1,1,40,1
967,96700,11623,7678,27827,947,11605,6274,28332,1014,2,1,200,0,0,0,0,256,37,1,1,1,0,1,0
968,96800,11656,7557,27833,943,11608,6282,28332,1015,2,1,200,0,0,0,0,256,37,1,1,1,1,40,1
969,96900,11718,7501,27805,945,11620,6280,28330,1014,2,1,200,0,0,0,0,256,38,1,1,1,0,1,0
970,97000,11607,7443,27839,958,11625,6591,28205,999,2,1,200,1,0,0,0,256,38,1,1,1,1,40,1
971,97100,11562,4856,28854,1087,11623,6251,28338,1016,2,1,200,0,0,0,0,256,39,1,1,1,0,1,0
972,97200,11622,7573,27818,936,11627,6565,28213,996,2,1,200,1,0,0,0,256,39,1,1,1,1,40,1
973,97300,11666,4938,28858,1065,11633,6565,28214,995,2,1,200,1,0,0,0,256,40,1,1,1,0,1,0
974,97400,11697,5143,28850,1090,11643,6586,28210,996,2,1,200,1,0,0,0,256,40,1,1,1,1,40,1
975,97500,11644,4916,28832,1089,11646,6240,28336,1014,2,1,200,0,0,0,0,256,41,1,1,0,0,0,1
976,97600,11625,7504,27816,953,11642,6234,28334,1015,2,1,200,0,0,0,0,256,42,1,1,1,0,1,0
977,97700,11634,7517,27821,937,11632,6236,28336,1014,2,1,200,0,0,0,0,256,42,1,1,1,1,40,1
978,97800,11680,7546,27834,952,11641,6249,28335,1013,2,1,200,0,0,0,0,256,43,1,1,1,0,1,0
979,97900,11664,7575,27824,943,11654,6589,28206,995,2,1,200,1,0,0,0,256,43,1,1,1,1,40,1
980,98000,11642,5011,28806,1068,11656,6268,28330,1012,2,1,200,0,0,0,0,256,44,1,1,1,0,1,0
981,98100,11610,7478,27791,946,11649,6586,28196,997,2,1,200,1,0,0,0,256,44,1,1,1,1,40,1
982,98200,11568,4900,28856,1071,11633,6555,28197,994,2,1,200,1,0,0,0,256,45,1,1,1,0,1,0
983,98300,11610,4957,28835,1063,11629,6561,28197,991,2,1,200,1,0,0,0,256,45,1,1,1,1,40,1
984,98400,11714,5055,28853,1065,11640,6254,28327,1005,2,1,200,0,0,0,0,256,46,1,1,1,0,1,0
985,98500,11624,7524,27834,943,11639,6255,28329,1006,2,1,200,0,0,0,0,256,46,1,1,0,0,0,0
986,98600,11713,7493,27804,937,11643,6249,28325,1004,2,1,200,0,0,0,0,256,47,1,1,1,1,40,1
987,98700,11671,7660,27823,946,11644,6259,28325,1004,2,1,200,0,0,0,0,256,48,1,1,1,0,1,0
988,98800,11726,7538,27804,941,11654,6575,28200,989,2,1,200,1,0,0,0,256,48,1,1,1,1,40,1
989,98900,11616,5103,28842,1081,11655,6278,28331,1005,2,1,200,0,0,0,0,256,49,1,1,1,0,1,0
990,99000,11649,7419,27805,948,11665,6593,28200,990,2,1,200,1,0,0,0,256,49,1,1,1,1,40,1
991,99100,11675,5149,28844,1071,11673,6617,28201,991,2,1,200,1,0,0,0,256,50,1,1,1,0,1,0
992,99200,11689,5044,28872,1070,11670,6616,28203,992,2,1,200,1,0,0,0,256,50,1,1,1,1,40,1
993,99300,11652,4993,28879,1065,11673,6299,28334,1007,2,1,200,0,0,0,0,256,51,1,1,0,0,0,1
994,99400,11643,7550,27791,932,11665,6307,28332,1006,2,1,200,0,0,0,0,256,52,1,1,1,0,1,0
995,99500,11675,7700,27790,942,11665,6312,28328,1006,2,1,200,0,0,0,0,256,52,1,1,0,0,0,0
996,99600,11627,7682,27807,941,11653,6330,28328,1006,2,1,200,0,0,0,0,256,53,1,1,1,1,40,1
997,99700,11634,7540,27791,953,11655,6634,28197,990,2,1,200,1,0,0,0,256,54,1,1,1,0,1,0
998,99800,11655,5018,28863,1081,11656,6334,28329,1006,2,1,200,0,0,0,0,256,54,1,1,1,1,40,1
999,99900,11666,7689,27811,931,11655,6652,28200,989,2,1,200,1,0,0,0,256,55,1,1,1,0,1,0
1000,100000,11609,5048,28817,1066,11645,6652,28193,988,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1001,100100,11644,4985,28853,1076,11644,6651,28190,990,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1002,100200,11678,5076,28882,1060,11648,6342,28326,1006,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1003,100300,11687,7597,27825,960,11650,6329,28331,1008,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1004,100400,11703,7455,27816,927,11659,6301,28332,1006,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1005,100500,11684,7453,27813,934,11665,6290,28335,1004,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1006,100600,11692,7419,27829,946,11670,6590,28205,987,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1007,100700,11633,5033,28845,1067,11666,6258,28335,1004,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1008,100800,11737,7651,27831,937,11682,6583,28211,988,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1009,100900,11636,4890,28830,1051,11681,6571,28208,985,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1010,101000,11634,4940,28837,1079,11675,6554,28203,987,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1011,101100,11626,4917,28857,1058,11668,6219,28332,999,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1012,101200,11708,7600,27810,939,11668,6237,28331,1001,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1013,101300,11655,7491,27791,943,11665,6242,28328,1002,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1014,101400,11634,7643,27830,934,11657,6270,28328,1001,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1015,101500,11707,7628,27818,938,11667,6595,28200,984,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1016,101600,11664,5009,28847,1058,11658,6264,28327,1000,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1017,101700,11687,7593,27776,941,11664,6602,28195,986,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1018,101800,11630,4876,28822,1061,11663,6594,28193,984,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1019,101900,11665,5041,28867,1076,11668,6610,28195,986,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1020,102000,11687,5018,28823,1084,11666,6287,28321,1004,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1021,102100,11721,7551,27821,953,11674,6294,28325,1005,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1022,102200,11676,7581,27820,925,11679,6287,28324,1004,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1023,102300,11710,7451,27851,932,11680,6265,28328,1003,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1024,102400,11670,7548,27810,948,11680,6582,28198,990,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1025,102500,11641,5226,28874,1069,11675,6286,28336,1006,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1026,102600,11658,7538,27842,940,11678,6619,28213,990,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1027,102700,11628,5040,28825,1051,11673,6619,28208,987,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1028,102800,11630,5153,28835,1069,11666,6636,28209,985,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1029,102900,11677,4970,28832,1078,11661,6313,28336,1001,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1030,103000,11644,7581,27839,932,11657,6313,28338,1002,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1031,103100,11664,7668,27814,941,11651,6340,28333,1003,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1032,103200,11674,7709,27806,938,11652,6360,28333,1002,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1033,103300,11644,7433,27793,947,11652,6636,28198,987,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1034,103400,11686,4955,28843,1092,11655,6313,28323,1006,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1035,103500,11684,7589,27851,945,11662,6632,28201,992,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1036,103600,11666,5047,28813,1079,11667,6619,28198,994,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1037,103700,11638,5089,28846,1067,11662,6633,28200,992,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1038,103800,11723,4941,28833,1087,11672,6303,28324,1012,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1039,103900,11687,7611,27780,942,11675,6296,28320,1012,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1040,104000,11698,7425,27814,929,11678,6261,28321,1011,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1041,104100,11670,7531,27852,946,11681,6273,28329,1010,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1042,104200,11650,7556,27823,934,11677,6598,28201,991,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1043,104300,11650,4978,28815,1075,11672,6272,28322,1007,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1044,104400,11745,7632,27800,967,11682,6595,28195,993,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1045,104500,11634,5007,28828,1062,11682,6585,28193,992,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1046,104600,11689,5115,28859,1068,11677,6606,28196,990,2,1,200,1,0,0,0,256,55,0,1,1,1,40,0
1047,104700,11627,5009,28821,1089,11670,6281,28326,1008,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1048,104800,11653,7390,27813,937,11664,6277,28326,1009,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1049,104900,11666,7463,27817,953,11664,6268,28322,1010,2,1,200,0,0,0,0,256,55,0,1,1,1,40,0
1050,105000,11671,7602,27854,966,11666,6274,28325,1014,2,1,200,0,0,0,0,256,55,1,1,1,1,40,1
1051,105100,11657,7638,27820,946,11667,6607,28201,998,2,1,200,1,0,0,0,256,56,1,1,0,0,0,1
1052,105200,11713,4904,28812,1081,11663,6266,28328,1012,2,1,200,0,0,0,0,256,57,1,1,0,0,0,1
1053,105300,11653,7657,27833,946,11666,6597,28203,998,2,1,200,1,0,0,0,256,58,1,1,1,0,1,0
1054,105400,11697,5066,28774,1086,11667,6591,28193,1000,2,1,200,1,0,0,0,256,58,1,1,1,1,40,1
1055,105500,11765,4897,28823,1078,11684,6577,28193,999,2,1,200,1,0,0,0,256,59,1,1,1,0,1,0
1056,105600,11693,5100,28823,1100,11689,6290,28319,1019,2,1,200,0,0,0,0,256,59,1,1,1,1,40,1
1057,105700,11726,7630,27874,945,11696,6311,28326,1018,2,1,200,0,0,0,0,256,60,1,1,1,0,1,0
1058,105800,11692,7624,27810,955,11699,6314,28321,1017,2,1,200,0,0,0,0,256,60,1,1,0,0,0,0
1059,105900,11691,7420,27838,958,11703,6287,28323,1018,2,1,200,0,0,0,0,256,61,1,1,1,1,40,1
1060,106000,11671,7625,27825,957,11698,6627,28200,1003,2,1,200,1,0,0,0,256,62,1,1,1,0,1,0
1061,106100,11690,5131,28803,1080,11703,6311,28321,1019,2,1,200,0,0,0,0,256,62,1,1,1,1,40,1
1062,106200,11656,7734,27837,953,11698,6645,28204,1003,2,1,200,1,0,0,0,256,63,1,1,1,0,1,0
1063,106300,11697,5151,28838,1074,11689,6676,28206,1002,2,1,200,1,0,0,0,256,63,1,1,1,1,40,1
1064,106400,11653,4946,28824,1069,11684,6657,28206,998,2,1,200,1,0,0,0,256,64,1,1,1,0,1,0
1065,106500,11737,5071,28813,1097,11685,6337,28323,1017,2,1,200,0,0,0,0,256,64,1,1,0,0,0,0
1066,106600,11680,7632,27814,973,11684,6338,28324,1020,2,1,200,0,0,0,0,256,65,1,1,1,1,40,1
1067,106700,11703,7659,27777,971,11685,6368,28316,1021,2,1,200,0,0,0,0,256,66,1,1,1,0,1,0
1068,106800,11642,7633,27762,956,11682,6369,28308,1021,2,1,200,0,0,0,0,256,66,1,1,1,1,40,1
1069,106900,11727,7466,27828,954,11686,6661,28186,1005,2,1,200,1,0,0,0,256,67,1,1,1,0,1,0
1070,107000,11658,5077,28849,1076,11687,6329,28313,1021,2,1,200,0,0,0,0,256,67,1,1,1,1,40,1
1071,107100,11638,7676,27843,951,11679,6645,28188,1005,2,1,200,1,0,0,0,256,68,1,1,1,0,1,0
1072,107200,11659,5090,28852,1088,11680,6663,28192,1008,2,1,200,1,0,0,0,256,68,1,1,1,1,40,1
1073,107300,11666,5048,28852,1088,11671,6660,28197,1007,2,1,200,1,0,0,0,256,69,1,1,1,0,1,0
1074,107400,11707,4988,28826,1096,11675,6329,28323,1022,2,1,200,0,0,0,0,256,69,1,1,1,1,40,1
1075,107500,11702,7548,27834,959,11674,6315,28330,1021,2,1,200,0,0,0,0,256,70,1,1,1,0,1,0
1076,107600,11768,7620,27809,960,11690,6314,28336,1021,2,1,200,0,0,0,0,256,70,1,1,0,0,0,0
1077,107700,11624,7622,27800,958,11677,6333,28333,1022,2,1,200,0,0,0,0,256,71,1,1,1,1,40,1
1078,107800,11768,7860,27748,967,11691,6681,28195,1008,2,1,200,1,0,0,0,256,72,1,1,1,0,1,0
1079,107900,11670,5050,28869,1092,11695,6353,28323,1026,2,1,200,0,0,0,0,256,72,1,1,1,1,40,1
1080,108000,11687,7730,27811,978,11699,6683,28193,1012,2,1,200,1,0,0,0,256,73,1,1,1,0,1,0
1081,108100,11678,4953,28852,1103,11700,6671,28193,1014,2,1,200,1,0,0,0,256,73,1,1,1,1,40,1
1082,108200,11676,4984,28870,1090,11696,6670,28199,1013,2,1,200,1,0,0,0,256,74,1,1,1,0,1,0
1083,108300,11651,5054,28853,1070,11690,6359,28326,1027,2,1,200,0,0,0,0,256,74,1,1,1,1,40,1
1084,108400,11685,7716,27796,994,11679,6371,28324,1031,2,1,200,0,0,0,0,256,75,1,1,1,0,1,0
1085,108500,11704,7608,27864,953,11689,6369,28332,1030,2,1,200,0,0,0,0,256,75,1,1,1,1,40,1
1086,108600,11717,7684,27808,969,11683,6347,28340,1031,2,1,200,0,0,0,0,256,76,1,1,1,0,1,0
1087,108700,11749,7606,27796,961,11693,6666,28206,1014,2,1,200,1,0,0,0,256,76,1,1,1,1,40,1
1088,108800,11715,4998,28853,1101,11696,6325,28336,1030,2,1,200,0,0,0,0,256,77,1,1,0,0,0,1
1089,108900,11718,7733,27784,974,11701,6672,28203,1014,2,1,200,1,0,0,0,256,78,1,1,1,0,1,0
1090,109000,11700,5178,28829,1081,11704,6697,28197,1012,2,1,200,1,0,0,0,256,78,1,1,1,1,40,1
1091,109100,11699,5126,28841,1080,11710,6706,28196,1014,2,1,200,1,0,0,0,256,79,1,1,1,0,1,0
1092,109200,11734,5145,28837,1101,11717,6384,28326,1027,2,1,200,0,0,0,0,256,79,1,1,1,1,40,1
1093,109300,11699,7630,27855,959,11716,6387,28325,1028,2,1,200,0,0,0,0,256,80,1,1,1,0,1,0
1094,109400,11681,7798,27833,962,11711,6401,28328,1027,2,1,200,1,0,0,0,256,80,1,1,1,1,40,1
1095,109500,11720,5091,28845,1096,11708,6087,28459,1044,2,1,200,0,0,0,0,256,81,1,1,1,0,1,0
1096,109600,11694,7637,27826,965,11705,6417,28331,1027,2,1,200,1,0,0,0,256,81,1,1,1,1,40,1
1097,109700,11746,5146,28847,1080,11709,6093,28464,1040,2,1,200,0,0,0,0,256,82,1,1,1,0,1,0
1098,109800,11674,7615,27790,973,11705,6398,28334,1027,2,1,200,0,0,0,0,256,82,1,1,1,1,40,1
1099,109900,11722,7670,27795,962,11708,6716,28203,1012,2,1,200,1,0,0,0,256,83,1,1,1,0,1,0
1100,110000,11756,9050,28808,1080,11711,7204,28199,1009,2,1,200,1,0,0,0,256,83,0,1,1,1,40,0
1101,110100,11713,9384,28816,1100,11713,7423,28320,1027,2,1,200,1,0,0,0,256,83,0,1,1,1,40,0
1102,110200,11708,9333,28851,1087,11716,7615,28447,1042,2,1,200,1,0,0,0,256,83,0,1,0,0,0,0
1103,110300,11704,9097,28852,1086,11714,8116,28448,1041,2,1,200,1,0,0,0,256,84,0,1,1,1,40,0
