ts_s,temp_C_raw,temp_C_filt,moist_pct_raw,moist_pct_filt,press_kPa_raw,press_kPa_filt,vib_raw,vib_filt,fsm_state,heater_en,fan_pwm,valve,alarms_mask,fifo_occ
183.9,45.35546875,45.2890625,20.08984375,25.125,113.08203125,110.90234375,4.265625,4.015625,2,1,200,1,0x0000,256
184.0,45.3359375,45.29296875,19.7890625,25.08984375,112.94921875,110.90625,4.21484375,4.0078125,2,1,200,1,0x0000,256
184.1,45.49609375,45.296875,20.375,25.0703125,112.96484375,110.9140625,4.3046875,4.0078125,2,1,200,1,0x0000,256
184.2,45.1953125,45.31640625,19.765625,23.8359375,113.12109375,111.43359375,4.27734375,4.06640625,2,1,200,0,0x0000,256
184.3,45.40234375,45.31640625,29.95703125,23.7578125,108.921875,111.44140625,3.76171875,4.06640625,2,1,200,0,0x0000,256
184.4,45.359375,45.3203125,30.8515625,23.8046875,108.91796875,111.44140625,3.76953125,4.0703125,2,1,200,0,0x0000,256
184.5,45.4609375,45.34765625,30.01171875,23.83203125,109.04296875,111.48046875,3.7109375,4.06640625,2,1,200,0,0x0000,256
184.6,45.59765625,45.3984375,30.69921875,25.19140625,108.83984375,110.9765625,3.6953125,4.0,2,1,200,1,0x0000,256
184.7,45.3671875,45.3984375,20.09765625,25.19140625,112.96875,110.96484375,4.23046875,3.9921875,2,1,200,1,0x0000,256
184.8,45.34765625,45.40234375,19.6484375,25.17578125,113.0625,110.9765625,4.265625,4.0,2,1,200,1,0x0000,256
184.9,45.4765625,45.3984375,19.90234375,25.11328125,112.73828125,110.94921875,4.23046875,3.9921875,2,1,200,1,0x0000,256
185.0,45.48046875,45.43359375,20.125,25.16015625,112.9140625,110.92578125,4.2734375,3.9921875,2,1,200,1,0x0000,256
185.1,45.30078125,45.421875,20.07421875,23.92578125,113.08984375,111.4453125,4.23828125,4.05078125,2,1,200,0,0x0000,256
185.2,45.34765625,45.421875,29.77734375,23.7890625,109.05078125,111.4609375,3.74609375,4.046875,2,1,200,0,0x0000,256
185.3,45.32421875,45.40234375,30.375,23.8359375,109.01953125,111.45703125,3.75390625,4.05078125,2,1,200,0,0x0000,256
185.4,45.421875,45.3828125,30.2890625,23.78515625,108.85546875,111.4609375,3.77734375,4.0625,2,1,200,0,0x0000,256
185.5,45.44140625,45.390625,30.40234375,25.07421875,108.953125,110.95703125,3.7109375,3.99609375,2,1,200,1,0x0000,256
185.6,45.375,45.39453125,20.16015625,25.13671875,112.88671875,110.9375,4.19921875,3.98828125,2,1,200,1,0x0000,256
185.7,45.38671875,45.3828125,20.07421875,25.15625,112.98046875,110.96875,4.234375,3.98828125,2,1,200,1,0x0000,256
185.8,45.37890625,45.37109375,20.37890625,25.19140625,113.03515625,110.98046875,4.2421875,3.984375,2,1,200,1,0x0000,256
185.9,45.3203125,45.37109375,19.3125,25.09375,113.0625,110.98046875,4.28515625,3.9921875,2,1,200,1,0x0000,256
186.0,45.25390625,45.359375,20.74609375,23.96484375,112.7265625,111.4375,4.23828125,4.0546875,2,1,200,0,0x0000,256
186.1,45.43359375,45.375,30.42578125,23.97265625,108.80859375,111.41015625,3.70703125,4.046875,2,1,200,0,0x0000,256
186.2,45.59765625,45.3984375,30.28515625,23.97265625,108.94140625,111.421875,3.7265625,4.04296875,2,1,200,0,0x0000,256
186.3,45.5625,45.41015625,29.5,23.859375,109.11328125,111.44140625,3.80078125,4.05078125,2,1,200,0,0x0000,256
186.4,45.515625,45.4296875,30.06640625,25.09765625,109.1796875,110.98046875,3.75,3.99609375,2,1,200,1,0x0000,256
186.5,45.265625,45.4140625,19.94921875,25.08203125,112.8828125,110.96875,4.24609375,3.99609375,2,1,200,1,0x0000,256
186.6,45.46875,45.42578125,20.609375,25.109375,112.76171875,110.93359375,4.2734375,4.0,2,1,200,1,0x0000,256
186.7,45.4296875,45.4375,20.05078125,25.203125,112.93359375,110.91796875,4.3125,4.00390625,2,1,200,1,0x0000,256
186.8,45.53515625,45.47265625,20.19921875,25.1328125,112.8515625,110.93359375,4.22265625,4.00390625,2,1,200,1,0x0000,256
186.9,45.4765625,45.48046875,20.38671875,23.87890625,113.10546875,111.46875,4.2109375,4.06640625,2,1,200,0,0x0000,256
187.0,45.65234375,45.48828125,30.47265625,23.90234375,108.9921875,111.4765625,3.65234375,4.05859375,2,1,200,0,0x0000,256
187.1,45.4765625,45.4765625,29.8515625,23.9453125,108.859375,111.4453125,3.7421875,4.05078125,2,1,200,0,0x0000,256
187.2,45.31640625,45.44921875,30.296875,23.9765625,108.96484375,111.41796875,3.73046875,4.046875,2,1,200,0,0x0000,256
187.3,45.453125,45.47265625,30.46484375,25.2890625,109.015625,110.93359375,3.6875,3.9765625,2,1,200,1,0x0000,256
187.4,45.5859375,45.48828125,19.671875,25.171875,113.0625,110.97265625,4.2109375,3.96875,2,1,200,1,0x0000,256
187.5,45.46875,45.4921875,20.40625,25.21875,113.0546875,110.98828125,4.1640625,3.94921875,2,1,200,1,0x0000,256
187.6,45.65625,45.5078125,19.58203125,25.140625,113.05078125,111.01171875,4.2265625,3.953125,2,1,200,1,0x0000,256
187.7,45.43359375,45.50390625,19.9609375,25.0859375,112.94921875,110.9921875,4.203125,3.94921875,2,1,200,1,0x0000,256
187.8,45.39453125,45.47265625,19.84375,23.7578125,112.99609375,111.4921875,4.21875,4.01953125,2,1,200,0,0x0000,256
187.9,45.5703125,45.484375,29.95703125,23.76953125,109.04296875,111.515625,3.65234375,4.01171875,2,1,200,0,0x0000,256
188.0,45.4375,45.5,29.73828125,23.703125,108.94921875,111.51171875,3.671875,4.00390625,2,1,200,0,0x0000,256
188.1,45.578125,45.515625,29.93359375,23.63671875,109.16796875,111.53125,3.73046875,4.0078125,2,1,200,0,0x0000,256
188.2,45.4921875,45.50390625,30.35546875,24.96875,109.08203125,111.03515625,3.69921875,3.9453125,2,1,200,0,0x0000,256
188.3,45.4765625,45.50390625,30.0390625,26.17578125,108.94921875,110.5234375,3.68359375,3.8828125,2,1,200,1,0x0000,256
188.4,45.29296875,45.45703125,20.3515625,26.26953125,112.91796875,110.50390625,4.1875,3.87890625,2,1,200,1,0x0000,256
188.5,45.671875,45.48828125,20.1875,26.30078125,112.80078125,110.48828125,4.19921875,3.87890625,2,1,200,1,0x0000,256
188.6,45.5859375,45.51171875,20.4140625,26.37109375,112.96875,110.484375,4.171875,3.87109375,2,1,200,1,0x0000,256
188.7,45.5,45.50390625,19.06640625,25.0078125,113.07421875,110.98828125,4.15234375,3.93359375,2,1,200,1,0x0000,256
188.8,45.2734375,45.48046875,19.7578125,23.76171875,112.91796875,111.484375,4.11328125,3.9921875,2,1,200,0,0x0000,256
188.9,45.61328125,45.48828125,29.6953125,23.73046875,108.921875,111.453125,3.6796875,3.984375,2,1,200,0,0x0000,256
189.0,45.5625,45.49609375,29.4140625,23.61328125,109.06640625,111.44921875,3.73046875,3.98828125,2,1,200,0,0x0000,256
189.1,45.375,45.484375,29.96875,23.60546875,108.984375,111.453125,3.66015625,3.984375,2,1,200,0,0x0000,256
189.2,45.33203125,45.48828125,29.8125,24.7890625,109.23046875,110.9921875,3.69140625,3.921875,2,1,200,0,0x0000,256
189.3,45.359375,45.44921875,29.9921875,26.01171875,109.02734375,110.5234375,3.66015625,3.85546875,2,1,200,1,0x0000,256
189.4,45.59765625,45.44921875,19.546875,25.90625,113.05078125,110.53125,4.140625,3.8515625,2,1,200,1,0x0000,256
189.5,45.69140625,45.47265625,20.4375,26.078125,113.0546875,110.53125,4.265625,3.8671875,2,1,200,1,0x0000,256
189.6,45.47265625,45.5,19.875,26.08984375,112.9296875,110.53125,4.1875,3.875,2,1,200,1,0x0000,256
189.7,45.53125,45.48828125,19.8046875,24.85546875,113.01953125,111.04296875,4.18359375,3.9375,2,1,200,0,0x0000,256
189.8,45.51171875,45.48046875,29.1796875,24.82421875,108.734375,111.00390625,3.7265625,3.9375,2,1,200,0,0x0000,256
189.9,45.2109375,45.4609375,30.20703125,24.85546875,109.015625,111.0078125,3.6328125,3.93359375,2,1,200,0,0x0000,256
190.0,45.4375,45.4765625,30.1015625,24.890625,108.984375,110.9765625,3.6640625,3.9296875,2,1,200,0,0x0000,256
190.1,45.51171875,45.4921875,29.75,24.859375,109.07421875,110.98046875,3.70703125,3.9375,2,1,200,0,0x0000,256
190.2,45.52734375,45.484375,30.234375,26.1953125,108.96484375,110.46875,3.69921875,3.8828125,2,1,200,1,0x0000,256
190.3,45.61328125,45.4765625,19.46875,26.07421875,113.08984375,110.4765625,4.17578125,3.87109375,2,1,200,1,0x0000,256
190.4,45.48828125,45.4765625,19.9765625,26.08984375,113.10546875,110.49609375,4.171875,3.8671875,2,1,200,1,0x0000,256
190.5,45.61328125,45.48828125,19.46875,26.046875,112.93359375,110.484375,4.12890625,3.86328125,2,1,200,1,0x0000,256
190.6,45.609375,45.5,19.12890625,24.7890625,113.09765625,111.03125,4.19140625,3.91796875,2,1,200,0,0x0000,256
190.7,45.61328125,45.55078125,30.1953125,24.7890625,108.99609375,111.02734375,3.6328125,3.91796875,2,1,200,0,0x0000,256
190.8,45.65234375,45.578125,30.39453125,24.82421875,108.93359375,111.0234375,3.64453125,3.91796875,2,1,200,0,0x0000,256
190.9,45.671875,45.59765625,30.71875,24.9453125,109.1484375,111.03125,3.65625,3.91015625,2,1,200,0,0x0000,256
191.0,45.5078125,45.59375,30.17578125,24.9375,109.125,111.05078125,3.6796875,3.91015625,2,1,200,0,0x0000,256
191.1,45.5859375,45.58984375,29.63671875,26.2109375,109.0234375,110.54296875,3.703125,3.84765625,2,1,200,1,0x0000,256
191.2,45.49609375,45.59375,20.15234375,26.23046875,112.89453125,110.515625,4.15625,3.84765625,2,1,200,1,0x0000,256
191.3,45.73828125,45.609375,20.046875,26.3046875,113.03515625,110.53125,4.1484375,3.8515625,2,1,200,1,0x0000,256
191.4,45.46875,45.58984375,19.71875,26.37890625,113.0625,110.52734375,4.1640625,3.84765625,2,1,200,1,0x0000,256
191.5,45.609375,45.58984375,19.21875,25.0078125,113.1171875,111.0390625,4.2265625,3.921875,2,1,200,1,0x0000,256
191.6,45.53515625,45.57421875,20.01953125,23.7109375,113.09375,111.5625,4.22265625,3.9921875,2,1,200,0,0x0000,256
191.7,45.546875,45.55859375,30.1953125,23.64453125,109.12890625,111.55859375,3.6953125,3.99609375,2,1,200,0,0x0000,256
191.8,45.61328125,45.57421875,29.5859375,23.5703125,109.0703125,111.55078125,3.703125,4.0,2,1,200,0,0x0000,256
191.9,45.46484375,45.55859375,29.43359375,23.54296875,109.0,111.546875,3.63671875,3.9921875,2,1,200,0,0x0000,256
192.0,45.578125,45.56640625,29.61328125,24.7265625,108.96875,111.05859375,3.63671875,3.92578125,2,1,200,0,0x0000,256
192.1,45.5234375,45.5390625,30.203125,25.99609375,108.9140625,110.54296875,3.6875,3.87109375,2,1,200,1,0x0000,256
192.2,45.51171875,45.546875,19.234375,25.9375,113.125,110.55078125,4.1640625,3.87109375,2,1,200,1,0x0000,256
192.3,45.6875,45.5546875,19.92578125,26.0234375,113.21484375,110.5625,4.15234375,3.859375,2,1,200,1,0x0000,256
192.4,45.6640625,45.5703125,19.2265625,25.92578125,113.05859375,110.55859375,4.15625,3.8515625,2,1,200,1,0x0000,256
192.5,45.50390625,45.56640625,19.94921875,24.64453125,113.0234375,111.046875,4.2421875,3.921875,2,1,200,0,0x0000,256
192.6,45.70703125,45.578125,29.7109375,24.66015625,109.0546875,111.04296875,3.62109375,3.91015625,2,1,200,0,0x0000,256
192.7,45.7578125,45.61328125,29.91796875,24.72265625,109.08984375,111.0546875,3.67578125,3.9140625,2,1,200,0,0x0000,256
192.8,45.72265625,45.6328125,29.92578125,24.76171875,108.8203125,111.03515625,3.7265625,3.92578125,2,1,200,0,0x0000,256
192.9,45.63671875,45.6484375,29.796875,24.7109375,109.12109375,111.0625,3.65625,3.921875,2,1,200,0,0x0000,256
193.0,45.57421875,45.65625,29.9140625,26.04296875,108.984375,110.54296875,3.609375,3.8515625,2,1,200,1,0x0000,256
193.1,45.7890625,45.66796875,19.453125,25.984375,113.05078125,110.5234375,4.16015625,3.85546875,2,1,200,1,0x0000,256
193.2,45.52734375,45.65234375,19.828125,26.05859375,112.90625,110.50390625,4.14453125,3.8515625,2,1,200,1,0x0000,256
193.3,45.6484375,45.66796875,19.46875,26.0,112.97265625,110.5,4.1640625,3.84375,2,1,200,1,0x0000,256
193.4,45.59765625,45.65625,20.03515625,24.7890625,113.0625,111.0,4.16796875,3.91015625,2,1,200,0,0x0000,256
193.5,45.5078125,45.625,29.609375,24.75390625,109.046875,110.9921875,3.640625,3.90625,2,1,200,0,0x0000,256
193.6,45.49609375,45.59375,29.046875,24.640625,109.05859375,111.0234375,3.67578125,3.90234375,2,1,200,0,0x0000,256
193.7,45.546875,45.5859375,29.82421875,24.64453125,109.1328125,111.0234375,3.6328125,3.8984375,2,1,200,0,0x0000,256
193.8,45.609375,45.58984375,29.25,24.5625,109.046875,111.03125,3.71484375,3.91015625,2,1,200,0,0x0000,256
193.9,45.5078125,45.5546875,29.7578125,25.8515625,108.98828125,110.5234375,3.62890625,3.84375,2,1,200,1,0x0000,256
194.0,45.41796875,45.5390625,20.03515625,25.875,112.98046875,110.53515625,4.23046875,3.85546875,2,1,200,1,0x0000,256
194.1,45.4453125,45.515625,19.703125,25.90625,113.11328125,110.55078125,4.21484375,3.86328125,2,1,200,1,0x0000,256
194.2,45.66015625,45.5234375,19.30859375,25.81640625,113.1015625,110.55859375,4.16796875,3.86328125,2,1,200,1,0x0000,256
194.3,45.71875,45.546875,20.2734375,24.6484375,113.09765625,111.0625,4.17578125,3.9296875,2,1,200,0,0x0000,256
194.4,45.671875,45.5703125,30.046875,24.7734375,108.953125,111.05078125,3.66015625,3.92578125,2,1,200,0,0x0000,256
194.5,45.515625,45.56640625,29.94921875,24.7890625,108.95703125,111.02734375,3.80078125,3.94921875,2,1,200,0,0x0000,256
194.6,45.671875,45.57421875,29.88671875,24.8671875,109.0546875,111.02734375,3.69140625,3.9453125,2,1,200,0,0x0000,256
194.7,45.67578125,45.59375,28.93359375,24.765625,108.93359375,111.0234375,3.66796875,3.94921875,2,1,200,0,0x0000,256
194.8,45.28125,45.578125,29.59765625,25.9609375,109.0234375,110.52734375,3.6640625,3.87890625,2,1,200,1,0x0000,256
194.9,45.5625,45.59375,19.77734375,25.96875,113.1796875,110.53515625,4.21484375,3.87890625,2,1,200,1,0x0000,256
195.0,45.54296875,45.578125,19.984375,26.0546875,113.14453125,110.54296875,4.26171875,3.890625,2,1,200,1,0x0000,256
195.1,45.67578125,45.57421875,20.62890625,26.09765625,112.95703125,110.5234375,4.29296875,3.90625,2,1,200,1,0x0000,256
195.2,45.52734375,45.5546875,19.5390625,24.78515625,113.12109375,111.04296875,4.1640625,3.96875,2,1,200,0,0x0000,256
195.3,45.7421875,45.58203125,29.28125,24.703125,109.11328125,111.0625,3.72265625,3.95703125,2,1,200,0,0x0000,256
195.4,45.6875,45.5859375,30.40234375,24.765625,109.04296875,111.0625,3.7578125,3.96484375,2,1,200,0,0x0000,256
195.5,45.5625,45.5703125,29.74609375,24.8671875,109.0390625,111.07421875,3.76953125,3.98046875,2,1,200,0,0x0000,256
195.6,45.80859375,45.63671875,29.8671875,24.90234375,108.8984375,111.05859375,3.703125,3.984375,2,1,200,0,0x0000,256
195.7,45.83203125,45.671875,29.8671875,26.1640625,109.21484375,110.56640625,3.75,3.92578125,2,1,200,1,0x0000,256
195.8,45.82421875,45.70703125,19.6796875,26.125,112.9375,110.5390625,4.2578125,3.92578125,2,1,200,1,0x0000,256
195.9,45.53125,45.6875,20.03515625,26.05078125,113.078125,110.5546875,4.24609375,3.91796875,2,1,200,1,0x0000,256
196.0,45.88671875,45.734375,19.4765625,26.04296875,113.0625,110.546875,4.234375,3.9296875,2,1,200,1,0x0000,256
196.1,45.671875,45.72265625,19.69140625,24.84375,113.0390625,111.0390625,4.31640625,4.00390625,2,1,200,0,0x0000,256
196.2,45.5234375,45.703125,30.32421875,24.8359375,109.09375,111.04296875,3.68359375,3.9921875,2,1,200,0,0x0000,256
196.3,45.76953125,45.73046875,29.79296875,24.83984375,108.984375,111.03515625,3.734375,3.98828125,2,1,200,0,0x0000,256
196.4,45.58984375,45.703125,28.94140625,24.72265625,109.015625,111.05078125,3.7734375,3.99609375,2,1,200,0,0x0000,256
196.5,45.84765625,45.703125,29.65625,24.69921875,108.921875,111.015625,3.78515625,4.00390625,2,1,200,0,0x0000,256
196.6,45.55859375,45.671875,29.8125,25.96484375,108.9296875,110.515625,3.65625,3.92578125,2,1,200,1,0x0000,256
196.7,45.5,45.66796875,19.24609375,25.8671875,112.98046875,110.5,4.2421875,3.92578125,2,1,200,1,0x0000,256
196.8,45.72265625,45.64453125,19.09375,25.81640625,113.1953125,110.51953125,4.234375,3.92578125,2,1,200,1,0x0000,256
196.9,45.6875,45.6484375,19.68359375,25.81640625,113.12109375,110.52734375,4.31640625,3.92578125,2,1,200,1,0x0000,256
197.0,45.6796875,45.66796875,19.78125,24.5,113.04296875,111.0234375,4.27734375,4.0,2,1,200,0,0x0000,256
197.1,45.68359375,45.65625,29.28515625,24.4375,108.9609375,111.01953125,3.671875,3.9921875,2,1,200,0,0x0000,256
197.2,45.5546875,45.65234375,29.515625,24.5078125,109.01171875,111.01953125,3.73046875,3.98828125,2,1,200,0,0x0000,256
197.3,45.61328125,45.625,29.515625,24.48828125,109.18359375,111.05078125,3.78515625,3.98828125,2,1,200,0,0x0000,256
197.4,45.61328125,45.62890625,29.66015625,24.47265625,109.23046875,111.08984375,3.7734375,4.00390625,2,1,200,0,0x0000,256
197.5,45.734375,45.66015625,29.83984375,25.796875,109.03515625,110.59765625,3.83984375,3.953125,2,1,200,1,0x0000,256
197.6,45.75,45.6640625,19.9765625,25.90625,113.09375,110.58203125,4.32421875,3.96484375,2,1,200,1,0x0000,256
197.7,45.4453125,45.6328125,19.859375,25.92578125,113.13671875,110.5859375,4.17578125,3.9453125,2,1,200,1,0x0000,256
197.8,45.6328125,45.625,20.12890625,25.97265625,112.9921875,110.578125,4.19921875,3.9375,2,1,200,1,0x0000,256
197.9,45.54296875,45.609375,19.5234375,24.75,113.109375,111.09765625,4.2421875,4.0078125,2,1,200,0,0x0000,256
198.0,45.65234375,45.62109375,29.63671875,24.765625,109.0546875,111.1015625,3.80078125,4.015625,2,1,200,0,0x0000,256
198.1,45.87890625,45.65625,29.546875,24.76953125,109.09765625,111.09375,3.6875,4.00390625,2,1,200,0,0x0000,256
198.2,45.7421875,45.671875,29.6328125,24.765625,109.0546875,111.0703125,3.7109375,3.99609375,2,1,200,0,0x0000,256
198.3,45.765625,45.67578125,29.53515625,24.7265625,108.98046875,111.0625,3.7109375,3.98046875,2,1,200,0,0x0000,256
198.4,45.83203125,45.68359375,29.4765625,25.9140625,108.7578125,110.51953125,3.7734375,3.91015625,2,1,200,1,0x0000,256
198.5,45.6875,45.71484375,19.73046875,25.8984375,113.109375,110.51953125,4.3203125,3.9296875,2,1,200,1,0x0000,256
198.6,45.83203125,45.73828125,19.3984375,25.80859375,113.06640625,110.52734375,4.26171875,3.9375,2,1,200,1,0x0000,256
198.7,45.453125,45.73046875,19.44921875,25.80078125,112.97265625,110.51171875,4.21484375,3.93359375,2,1,200,1,0x0000,256
198.8,45.4921875,45.70703125,19.4765625,24.52734375,112.94140625,110.99609375,4.25,3.98828125,2,1,200,0,0x0000,256
198.9,45.70703125,45.6875,29.37109375,24.5078125,108.9609375,110.98046875,3.73828125,3.99609375,2,1,200,0,0x0000,256
199.0,45.74609375,45.6875,29.578125,24.5,109.07421875,110.98046875,3.76171875,4.00390625,2,1,200,0,0x0000,256
199.1,45.87109375,45.69921875,30.29296875,24.59375,109.05859375,110.9921875,3.7578125,4.0078125,2,1,200,0,0x0000,256
199.2,45.6875,45.68359375,29.32421875,24.57421875,109.1953125,111.046875,3.78125,4.0078125,2,1,200,0,0x0000,256
199.3,45.82421875,45.69921875,29.203125,25.76171875,108.99609375,110.53125,3.7578125,3.9375,2,1,200,1,0x0000,256
199.4,45.62109375,45.671875,19.47265625,25.76953125,112.9375,110.515625,4.26171875,3.9375,2,1,200,1,0x0000,256
199.5,45.3828125,45.6640625,19.04296875,25.71875,112.90625,110.5078125,4.26953125,3.9453125,2,1,200,1,0x0000,256
199.6,45.76953125,45.69921875,19.61328125,25.734375,112.984375,110.51171875,4.23046875,3.94140625,2,1,200,1,0x0000,256
199.7,45.91015625,45.7265625,19.6484375,24.51953125,112.94921875,111.01171875,4.265625,4.0078125,2,1,200,0,0x0000,256
199.8,45.91015625,45.74609375,29.25390625,24.48046875,108.99609375,111.0,3.80078125,4.015625,2,1,200,0,0x0000,256
199.9,45.671875,45.71875,29.10546875,24.33203125,109.11328125,111.0078125,3.734375,4.01171875,2,1,200,0,0x0000,256
200.0,45.69921875,45.72265625,29.3984375,24.33984375,109.0859375,110.99609375,3.75,4.0078125,2,1,200,0,0x0000,256
200.1,45.7578125,45.71484375,29.70703125,24.40234375,109.015625,110.99609375,3.7109375,4.0,2,1,200,0,0x0000,256
200.2,45.90234375,45.75,29.2265625,25.62109375,109.015625,110.5078125,3.71484375,3.93359375,2,1,200,1,0x0000,256
200.3,45.78515625,45.80078125,19.69140625,25.703125,113.05859375,110.52734375,4.2890625,3.93359375,2,1,200,1,0x0000,256
200.4,45.8125,45.8046875,19.47265625,25.6875,112.95703125,110.5234375,4.21875,3.93359375,2,1,200,1,0x0000,256
200.5,45.828125,45.79296875,19.46484375,25.6640625,112.93359375,110.51953125,4.27734375,3.93359375,2,1,200,1,0x0000,256
200.6,45.70703125,45.76953125,19.07421875,24.390625,113.16015625,111.0390625,4.2734375,3.99609375,2,1,200,0,0x0000,256
200.7,45.6796875,45.76953125,29.89453125,24.48828125,109.0625,111.03515625,3.875,4.01171875,2,1,200,0,0x0000,256
200.8,45.49609375,45.74609375,29.7109375,24.52734375,108.84765625,111.00390625,3.7578125,4.01171875,2,1,200,0,0x0000,256
200.9,45.8984375,45.76171875,30.03515625,24.5703125,108.98046875,111.0,3.7265625,4.015625,2,1,200,0,0x0000,256
201.0,45.7421875,45.7421875,29.5625,24.61328125,109.0390625,111.00390625,3.75,4.01953125,2,1,200,0,0x0000,256
201.1,45.8828125,45.75390625,29.28515625,25.8125,109.0,110.49609375,3.80078125,3.95703125,2,1,200,1,0x0000,256
201.2,45.828125,45.7578125,19.34765625,25.796875,113.05859375,110.5078125,4.23828125,3.9609375,2,1,200,1,0x0000,256
201.3,45.70703125,45.7421875,19.42578125,25.7890625,112.9609375,110.51171875,4.2890625,3.9609375,2,1,200,1,0x0000,256
201.4,45.86328125,45.76171875,19.71875,25.87109375,112.9609375,110.48828125,4.2265625,3.95703125,2,1,200,1,0x0000,256
201.5,45.91015625,45.7890625,19.32421875,24.55078125,112.93359375,110.97265625,4.2890625,4.0078125,2,1,200,0,0x0000,256
201.6,45.51953125,45.79296875,29.10546875,24.47265625,109.0234375,110.9921875,3.73046875,4.00390625,2,1,200,0,0x0000,256
201.7,45.62890625,45.7578125,29.984375,24.46875,109.20703125,111.01953125,3.7578125,4.0078125,2,1,200,0,0x0000,256
201.8,45.6640625,45.75,29.34765625,24.44140625,108.87890625,111.0,3.70703125,4.00390625,2,1,200,0,0x0000,256
201.9,45.68359375,45.72265625,30.015625,24.53125,109.12890625,111.015625,3.76953125,4.0,2,1,200,0,0x0000,256
202.0,45.62109375,45.69921875,29.39453125,25.7890625,108.82421875,110.48828125,3.7421875,3.9375,2,1,200,1,0x0000,256
202.1,45.61328125,45.6875,18.89453125,25.72265625,113.0390625,110.49609375,4.22265625,3.9296875,2,1,200,1,0x0000,256
202.2,45.57421875,45.6484375,19.49609375,25.6953125,113.00390625,110.50390625,4.171875,3.921875,2,1,200,1,0x0000,256
202.3,45.71875,45.625,20.0234375,25.78125,112.98828125,110.51171875,4.18359375,3.91015625,2,1,200,1,0x0000,256
202.4,45.80078125,45.66015625,20.10546875,24.65625,113.01171875,111.0078125,4.20703125,3.96875,2,1,200,0,0x0000,256
202.5,45.69921875,45.671875,29.421875,24.5859375,108.93359375,110.97265625,3.73828125,3.96484375,2,1,200,0,0x0000,256
202.6,45.71875,45.67578125,29.30859375,24.58203125,109.0078125,110.9921875,3.734375,3.96875,2,1,200,0,0x0000,256
202.7,45.7265625,45.68359375,29.296875,24.4921875,109.09375,110.984375,3.6953125,3.9609375,2,1,200,0,0x0000,256
202.8,45.78125,45.703125,29.6796875,24.52734375,108.875,110.9921875,3.6875,3.953125,2,1,200,0,0x0000,256
202.9,45.77734375,45.72265625,29.8203125,25.890625,108.98046875,110.484375,3.71875,3.890625,2,1,200,1,0x0000,256
203.0,45.62890625,45.73046875,18.875,25.81640625,113.0859375,110.49609375,4.21875,3.89453125,2,1,200,1,0x0000,256
203.1,45.66015625,45.72265625,19.1953125,25.7109375,112.90625,110.484375,4.21875,3.90234375,2,1,200,1,0x0000,256
203.2,45.66796875,45.70703125,19.72265625,25.6640625,113.0234375,110.48828125,4.12109375,3.890625,2,1,200,1,0x0000,256
203.3,45.796875,45.71875,19.22265625,24.38671875,112.88671875,110.98046875,4.18359375,3.9453125,2,1,200,0,0x0000,256
203.4,45.78515625,45.7265625,29.26171875,24.3828125,108.98828125,110.9765625,3.71484375,3.94140625,2,1,200,0,0x0000,256
203.5,45.6015625,45.7109375,29.5078125,24.41015625,108.95703125,110.9609375,3.7734375,3.953125,2,1,200,0,0x0000,256
203.6,45.5546875,45.68359375,29.328125,24.36328125,108.99609375,110.9765625,3.65625,3.94921875,2,1,200,0,0x0000,256
203.7,45.7109375,45.67578125,29.875,24.37109375,108.91015625,110.96875,3.69921875,3.9453125,2,1,200,0,0x0000,256
203.8,45.52734375,45.66015625,29.51171875,25.703125,108.8828125,110.44140625,3.671875,3.87890625,2,1,200,1,0x0000,256
203.9,45.6328125,45.65625,19.5390625,25.74609375,113.09765625,110.46484375,4.17578125,3.87109375,2,1,200,1,0x0000,256
204.0,45.61328125,45.65234375,19.9375,25.76953125,112.87890625,110.44921875,4.2890625,3.89453125,2,1,200,1,0x0000,256
204.1,45.62890625,45.62890625,19.2734375,25.77734375,112.9765625,110.4609375,4.21484375,3.8984375,2,1,200,1,0x0000,256
204.2,45.7578125,45.625,19.140625,24.51171875,112.8671875,110.9453125,4.19140625,3.95703125,2,1,200,0,0x0000,256
204.3,45.52734375,45.6171875,29.49609375,24.51171875,108.8671875,110.93359375,3.64453125,3.94140625,2,1,200,0,0x0000,256
204.4,45.56640625,45.6171875,29.47265625,24.52734375,108.8984375,110.921875,3.64453125,3.94140625,2,1,200,0,0x0000,256
204.5,45.796875,45.62890625,29.7734375,24.515625,108.75390625,110.90234375,3.6484375,3.93359375,2,1,200,0,0x0000,256
204.6,45.515625,45.62890625,29.6875,24.5390625,109.01171875,110.91796875,3.71484375,3.9375,2,1,200,0,0x0000,256
204.7,45.80859375,45.6484375,29.51171875,25.78515625,108.9453125,110.3984375,3.66796875,3.875,2,1,200,1,0x0000,256
204.8,45.60546875,45.6484375,19.30078125,25.70703125,112.83984375,110.39453125,4.18359375,3.86328125,2,1,200,1,0x0000,256
204.9,45.7265625,45.66015625,19.73828125,25.76171875,112.91015625,110.38671875,4.1796875,3.859375,2,1,200,1,0x0000,256
205.0,45.67578125,45.65234375,19.83984375,25.8515625,112.82421875,110.37890625,4.19921875,3.859375,2,1,200,1,0x0000,256
205.1,45.703125,45.671875,18.74609375,24.5078125,112.9765625,110.89453125,4.10546875,3.91796875,2,1,200,0,0x0000,256
205.2,45.48828125,45.6640625,29.73828125,24.5390625,108.85546875,110.88671875,3.6875,3.921875,2,1,200,0,0x0000,256
