ts_ms,tick,event_type,event_code,fsm_state,proto_id,alarms_mask,temp_C,moist_pct,press_kPa,vib,heater_en,fan_pwm,valve,fifo_occ_after_push
26700,267,PERIODIC,0x00,STEADY,1,0x0000,45.61,25.06,111.39,3.99,1,200,1,77
26800,268,PERIODIC,0x00,STEADY,1,0x0000,45.63,23.70,111.89,4.04,1,200,0,78
26900,269,PERIODIC,0x00,STEADY,1,0x0000,45.62,24.96,111.39,3.99,1,200,0,78
27000,270,PERIODIC,0x00,STEADY,1,0x0000,45.61,26.21,110.90,3.92,1,200,1,79
27100,271,PERIODIC,0x00,STEADY,1,0x0000,45.57,25.11,111.42,3.99,1,200,1,79
27200,272,PERIODIC,0x00,STEADY,1,0x0000,45.57,23.82,111.93,4.04,1,200,0,80
27300,273,PERIODIC,0x00,STEADY,1,0x0000,45.58,25.03,111.42,3.97,1,200,1,80
27400,274,PERIODIC,0x00,STEADY,1,0x0000,45.62,24.98,111.41,3.96,1,200,0,81
27500,275,PERIODIC,0x00,STEADY,1,0x0000,45.62,26.23,110.90,3.90,1,200,1,82
27600,276,PERIODIC,0x00,STEADY,1,0x0000,45.60,26.28,110.92,3.90,1,200,1,82
27700,277,PERIODIC,0x00,STEADY,1,0x0000,45.61,24.95,111.40,3.96,1,200,0,83
27800,278,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.96,111.41,3.96,1,200,0,83
27900,279,PERIODIC,0x00,STEADY,1,0x0000,45.68,26.16,110.90,3.89,1,200,1,84
28000,280,PERIODIC,0x00,STEADY,1,0x0000,45.69,26.12,110.88,3.91,1,200,1,84
28100,281,PERIODIC,0x00,STEADY,1,0x0000,45.70,24.96,111.39,3.98,1,200,0,85
28200,282,PERIODIC,0x00,STEADY,1,0x0000,45.65,26.35,110.89,3.92,1,200,1,85
28300,283,PERIODIC,0x00,STEADY,1,0x0000,45.66,25.16,111.38,4.00,1,200,1,86
28400,284,PERIODIC,0x00,STEADY,1,0x0000,45.67,25.30,111.35,4.00,1,200,1,86
28500,285,PERIODIC,0x00,STEADY,1,0x0000,45.66,25.31,111.35,3.99,1,200,1,87
28600,286,PERIODIC,0x00,STEADY,1,0x0000,45.65,24.01,111.84,4.05,1,200,0,87
28700,287,PERIODIC,0x00,STEADY,1,0x0000,45.62,23.96,111.86,4.06,1,200,0,88
28800,288,PERIODIC,0x00,STEADY,1,0x0000,45.63,25.33,111.36,3.99,1,200,1,88
28900,289,PERIODIC,0x00,STEADY,1,0x0000,45.61,25.27,111.37,3.98,1,200,1,89
29000,290,PERIODIC,0x00,STEADY,1,0x0000,45.63,24.00,111.89,4.06,1,200,0,89
29100,291,PERIODIC,0x00,STEADY,1,0x0000,45.62,25.29,111.39,4.00,1,200,1,90
29200,292,PERIODIC,0x00,STEADY,1,0x0000,45.62,25.29,111.41,4.00,1,200,1,90
29300,293,PERIODIC,0x00,STEADY,1,0x0000,45.63,25.29,111.43,4.01,1,200,1,91
29400,294,PERIODIC,0x00,STEADY,1,0x0000,45.64,25.30,111.42,4.02,1,200,1,91
29500,295,PERIODIC,0x00,STEADY,1,0x0000,45.65,24.12,111.89,4.07,1,200,0,92
29600,296,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.07,111.89,4.09,1,200,0,92
29700,297,PERIODIC,0x00,STEADY,1,0x0000,45.67,25.34,111.38,4.03,1,200,1,93
29800,298,PERIODIC,0x00,STEADY,1,0x0000,45.67,25.35,111.34,4.03,1,200,1,93
29900,299,PERIODIC,0x00,STEADY,1,0x0000,45.68,24.04,111.86,4.09,1,200,0,94
30000,300,PERIODIC,0x00,STEADY,0,0x0000,45.66,25.22,111.35,4.03,1,200,1,94
30100,301,PERIODIC,0x00,STEADY,0,0x0000,45.66,25.12,111.33,4.05,1,200,1,94
30200,302,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.14,111.33,4.05,1,200,1,94
30300,303,PERIODIC,0x00,STEADY,0,0x0000,45.60,25.11,111.36,4.05,1,200,1,94
30400,304,PERIODIC,0x00,STEADY,0,0x0000,45.61,23.80,111.84,4.11,1,200,0,94
30500,305,PERIODIC,0x00,STEADY,0,0x0000,45.64,23.79,111.82,4.11,1,200,0,94
30600,306,PERIODIC,0x00,STEADY,0,0x0000,45.61,24.99,111.34,4.05,1,200,0,94
30700,307,PERIODIC,0x00,STEADY,0,0x0000,45.61,26.18,110.80,3.99,1,200,1,94
30800,308,PERIODIC,0x00,STEADY,0,0x0000,45.62,24.95,111.30,4.05,1,200,0,94
30900,309,PERIODIC,0x00,STEADY,0,0x0000,45.63,26.29,110.80,3.98,1,200,1,94
31000,310,PERIODIC,0x00,STEADY,0,0x0000,45.67,26.32,110.79,3.98,1,200,1,94
31100,311,PERIODIC,0x00,STEADY,0,0x0000,45.68,26.30,110.77,3.98,1,200,1,94
31200,312,PERIODIC,0x00,STEADY,0,0x0000,45.66,26.29,110.79,3.98,1,200,1,94
31300,313,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.05,111.30,4.05,1,200,1,94
31400,314,PERIODIC,0x00,STEADY,0,0x0000,45.60,23.93,111.80,4.11,1,200,0,94
31500,315,PERIODIC,0x00,STEADY,0,0x0000,45.59,23.95,111.80,4.13,1,200,0,94
31600,316,PERIODIC,0x00,STEADY,0,0x0000,45.56,25.14,111.32,4.07,1,200,1,94
31700,317,PERIODIC,0x00,STEADY,0,0x0000,45.57,23.90,111.82,4.14,1,200,0,94
31800,318,PERIODIC,0x00,STEADY,0,0x0000,45.58,25.09,111.35,4.07,1,200,1,94
31900,319,PERIODIC,0x00,STEADY,0,0x0000,45.59,25.16,111.34,4.08,1,200,1,94
32000,320,PERIODIC,0x00,STEADY,0,0x0000,45.62,25.21,111.34,4.08,1,200,1,94
32100,321,PERIODIC,0x00,STEADY,0,0x0000,45.64,25.25,111.33,4.09,1,200,1,94
32200,322,PERIODIC,0x00,STEADY,0,0x0000,45.65,25.19,111.34,4.08,1,200,1,94
32300,323,PERIODIC,0x00,STEADY,0,0x0000,45.64,23.98,111.83,4.13,1,200,0,94
32400,324,PERIODIC,0x00,STEADY,0,0x0000,45.66,24.09,111.82,4.12,1,200,0,94
32500,325,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.36,111.31,4.05,1,200,1,94
32600,326,PERIODIC,0x00,STEADY,0,0x0000,45.61,24.16,111.79,4.12,1,200,0,94
32700,327,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.37,111.31,4.05,1,200,1,94
32800,328,PERIODIC,0x00,STEADY,0,0x0000,45.56,25.32,111.30,4.05,1,200,1,94
32900,329,PERIODIC,0x00,STEADY,0,0x0000,45.54,25.33,111.30,4.05,1,200,1,94
33000,330,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.36,111.26,4.05,1,200,1,94
33100,331,PERIODIC,0x00,STEADY,0,0x0000,45.59,25.31,111.27,4.04,1,200,1,94
33200,332,PERIODIC,0x00,STEADY,0,0x0000,45.59,24.05,111.76,4.11,1,200,0,94
33300,333,PERIODIC,0x00,STEADY,0,0x0000,45.60,24.05,111.75,4.11,1,200,0,94
33400,334,PERIODIC,0x00,STEADY,0,0x0000,45.60,25.22,111.25,4.06,1,200,1,94
33500,335,PERIODIC,0x00,STEADY,0,0x0000,45.55,23.92,111.74,4.12,1,200,0,94
33600,336,PERIODIC,0x00,STEADY,0,0x0000,45.58,25.23,111.24,4.06,1,200,1,94
33700,337,PERIODIC,0x00,STEADY,0,0x0000,45.59,25.19,111.25,4.07,1,200,1,94
33800,338,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.11,111.26,4.08,1,200,1,94
33900,339,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.19,111.25,4.08,1,200,1,94
34000,340,PERIODIC,0x00,STEADY,0,0x0000,45.55,25.18,111.30,4.08,1,200,1,94
34100,341,PERIODIC,0x00,STEADY,0,0x0000,45.57,23.88,111.80,4.14,1,200,0,94
34200,342,PERIODIC,0x00,STEADY,0,0x0000,45.54,23.96,111.82,4.13,1,200,0,95
34300,343,PERIODIC,0x00,STEADY,0,0x0000,45.55,25.29,111.30,4.07,1,200,1,95
34400,344,PERIODIC,0x00,STEADY,0,0x0000,45.50,24.00,111.80,4.13,1,200,0,95
34500,345,PERIODIC,0x00,STEADY,0,0x0000,45.51,25.23,111.29,4.06,1,200,1,95
34600,346,PERIODIC,0x00,STEADY,0,0x0000,45.51,25.20,111.29,4.06,1,200,1,95
34700,347,PERIODIC,0x00,STEADY,0,0x0000,45.48,25.11,111.30,4.05,1,200,1,95
34800,348,PERIODIC,0x00,STEADY,0,0x0000,45.47,25.04,111.26,4.06,1,200,1,95
34900,349,PERIODIC,0x00,STEADY,0,0x0000,45.45,25.08,111.27,4.07,1,200,1,95
35000,350,PERIODIC,0x00,STEADY,1,0x0000,45.48,23.81,111.75,4.14,1,200,0,95
35100,351,PERIODIC,0x00,STEADY,1,0x0000,45.48,23.73,111.75,4.14,1,200,0,96
35200,352,PERIODIC,0x00,STEADY,1,0x0000,45.51,24.95,111.24,4.07,1,200,0,96
35300,353,PERIODIC,0x00,STEADY,1,0x0000,45.50,24.93,111.21,4.07,1,200,0,97
35400,354,PERIODIC,0x00,STEADY,1,0x0000,45.48,26.13,110.71,4.00,1,200,1,97
35500,355,PERIODIC,0x00,STEADY,1,0x0000,45.50,26.17,110.72,4.00,1,200,1,98
35600,356,PERIODIC,0x00,STEADY,1,0x0000,45.50,26.23,110.71,4.00,1,200,1,98
35700,357,PERIODIC,0x00,STEADY,1,0x0000,45.50,26.11,110.70,4.01,1,200,1,99
35800,358,PERIODIC,0x00,STEADY,1,0x0000,45.51,26.18,110.68,4.00,1,200,1,99
35900,359,PERIODIC,0x00,STEADY,1,0x0000,45.53,24.98,111.17,4.06,1,200,0,100
36000,360,PERIODIC,0x00,STEADY,1,0x0000,45.50,24.94,111.19,4.07,1,200,0,100
36100,361,PERIODIC,0x00,STEADY,1,0x0000,45.52,24.95,111.19,4.07,1,200,0,101
36200,362,PERIODIC,0x00,STEADY,1,0x0000,45.56,25.01,111.21,4.09,1,200,1,101
36300,363,PERIODIC,0x00,STEADY,1,0x0000,45.55,25.09,111.18,4.10,1,200,1,102
36400,364,PERIODIC,0x00,STEADY,1,0x0000,45.55,25.03,111.19,4.09,1,200,1,102
36500,365,PERIODIC,0x00,STEADY,1,0x0000,45.54,25.09,111.20,4.09,1,200,1,103
36600,366,PERIODIC,0x00,STEADY,1,0x0000,45.50,25.02,111.20,4.10,1,200,1,103
36700,367,PERIODIC,0x00,STEADY,1,0x0000,45.49,25.09,111.21,4.09,1,200,1,104
36800,368,PERIODIC,0x00,STEADY,1,0x0000,45.51,23.91,111.72,4.15,1,200,0,104
36900,369,PERIODIC,0x00,STEADY,1,0x0000,45.46,23.95,111.73,4.14,1,200,0,105
37000,370,PERIODIC,0x00,STEADY,1,0x0000,45.45,23.97,111.74,4.13,1,200,0,105
37100,371,PERIODIC,0x00,STEADY,1,0x0000,45.44,25.12,111.25,4.06,1,200,1,106
37200,372,PERIODIC,0x00,STEADY,1,0x0000,45.45,25.18,111.24,4.06,1,200,1,106
37300,373,PERIODIC,0x00,STEADY,1,0x0000,45.45,25.17,111.23,4.05,1,200,1,107
37400,374,PERIODIC,0x00,STEADY,1,0x0000,45.46,25.15,111.24,4.04,1,200,1,107
37500,375,PERIODIC,0x00,STEADY,1,0x0000,45.49,25.11,111.23,4.04,1,200,1,108
37600,376,PERIODIC,0x00,STEADY,1,0x0000,45.48,25.07,111.22,4.02,1,200,1,108
37700,377,PERIODIC,0x00,STEADY,1,0x0000,45.50,23.82,111.71,4.09,1,200,0,109
37800,378,PERIODIC,0x00,STEADY,1,0x0000,45.50,23.75,111.70,4.09,1,200,0,109
37900,379,PERIODIC,0x00,STEADY,1,0x0000,45.51,23.70,111.70,4.07,1,200,0,110
38000,380,PERIODIC,0x00,STEADY,1,0x0000,45.51,24.95,111.21,4.01,1,200,0,110
38100,381,PERIODIC,0x00,STEADY,1,0x0000,45.52,26.23,110.70,3.95,1,200,1,111
38200,382,PERIODIC,0x00,STEADY,1,0x0000,45.51,26.27,110.70,3.95,1,200,1,111
38300,383,PERIODIC,0x00,STEADY,1,0x0000,45.47,26.32,110.70,3.95,1,200,1,112
38400,384,PERIODIC,0x00,STEADY,1,0x0000,45.50,26.39,110.71,3.95,1,200,1,112
38500,385,PERIODIC,0x00,STEADY,1,0x0000,45.52,26.41,110.69,3.95,1,200,1,113
38600,386,PERIODIC,0x00,STEADY,1,0x0000,45.46,25.18,111.20,4.01,1,200,1,114
38700,387,PERIODIC,0x00,STEADY,1,0x0000,45.48,24.06,111.71,4.06,1,200,0,114
38800,388,PERIODIC,0x00,STEADY,1,0x0000,45.45,24.04,111.71,4.05,1,200,0,115
38900,389,PERIODIC,0x00,STEADY,1,0x0000,45.48,24.04,111.69,4.05,1,200,0,115
39000,390,PERIODIC,0x00,STEADY,1,0x0000,45.46,25.24,111.20,3.99,1,200,1,116
39100,391,PERIODIC,0x00,STEADY,1,0x0000,45.44,25.12,111.18,3.98,1,200,1,116
39200,392,PERIODIC,0x00,STEADY,1,0x0000,45.39,25.13,111.18,3.99,1,200,1,117
39300,393,PERIODIC,0x00,STEADY,1,0x0000,45.41,25.06,111.20,3.99,1,200,1,117
39400,394,PERIODIC,0x00,STEADY,1,0x0000,45.43,25.01,111.19,3.99,1,200,1,118
39500,395,PERIODIC,0x00,STEADY,1,0x0000,45.39,24.91,111.15,3.99,1,200,0,119
39600,396,PERIODIC,0x00,STEADY,1,0x0000,45.41,24.91,111.12,3.98,1,200,0,119
39700,397,PERIODIC,0x00,STEADY,1,0x0000,45.37,24.86,111.15,3.98,1,200,0,120
39800,398,PERIODIC,0x00,STEADY,1,0x0000,45.37,24.90,111.13,3.97,1,200,0,120
39900,399,PERIODIC,0x00,STEADY,1,0x0000,45.40,26.18,110.64,3.91,1,200,1,121
40000,400,PERIODIC,0x00,STEADY,0,0x0000,45.40,26.13,110.62,3.90,1,200,1,122
40100,401,PERIODIC,0x00,STEADY,0,0x0000,45.36,26.17,110.62,3.89,1,200,1,122
40200,402,PERIODIC,0x00,STEADY,0,0x0000,45.37,26.24,110.61,3.89,1,200,1,122
40300,403,PERIODIC,0x00,STEADY,0,0x0000,45.37,26.27,110.62,3.90,1,200,1,122
40400,404,PERIODIC,0x00,STEADY,0,0x0000,45.31,25.02,111.14,3.96,1,200,1,122
40500,405,PERIODIC,0x00,STEADY,0,0x0000,45.30,23.79,111.66,4.02,1,200,0,122
40600,406,PERIODIC,0x00,STEADY,0,0x0000,45.32,23.66,111.67,4.03,1,200,0,122
40700,407,PERIODIC,0x00,STEADY,0,0x0000,45.29,23.64,111.65,4.03,1,200,0,122
40800,408,PERIODIC,0x00,STEADY,0,0x0000,45.32,24.92,111.16,3.97,1,200,0,122
40900,409,PERIODIC,0x00,STEADY,0,0x0000,45.32,26.11,110.69,3.91,1,200,1,122
41000,410,PERIODIC,0x00,STEADY,0,0x0000,45.31,26.13,110.68,3.92,1,200,1,122
41100,411,PERIODIC,0x00,STEADY,0,0x0000,45.30,26.09,110.69,3.92,1,200,1,122
41200,412,PERIODIC,0x00,STEADY,0,0x0000,45.32,26.13,110.70,3.93,1,200,1,122
41300,413,PERIODIC,0x00,STEADY,0,0x0000,45.32,26.16,110.68,3.91,1,200,1,122
41400,414,PERIODIC,0x00,STEADY,0,0x0000,45.31,25.00,111.17,3.97,1,200,0,122
41500,415,PERIODIC,0x00,STEADY,0,0x0000,45.33,24.98,111.22,3.96,1,200,0,122
41600,416,PERIODIC,0x00,STEADY,0,0x0000,45.32,25.00,111.23,3.96,1,200,0,122
41700,417,PERIODIC,0x00,STEADY,0,0x0000,45.32,25.07,111.20,3.96,1,200,1,122
41800,418,PERIODIC,0x00,STEADY,0,0x0000,45.32,24.97,111.20,3.95,1,200,0,122
41900,419,PERIODIC,0x00,STEADY,0,0x0000,45.30,26.18,110.68,3.88,1,200,1,122
42000,420,PERIODIC,0x00,STEADY,0,0x0000,45.34,26.14,110.67,3.88,1,200,1,122
42100,421,PERIODIC,0x00,STEADY,0,0x0000,45.34,26.17,110.67,3.89,1,200,1,122
42200,422,PERIODIC,0x00,STEADY,0,0x0000,45.34,26.22,110.67,3.89,1,200,1,122
42300,423,PERIODIC,0x00,STEADY,0,0x0000,45.33,25.02,111.13,3.96,1,200,1,122
42400,424,PERIODIC,0x00,STEADY,0,0x0000,45.29,23.78,111.64,4.02,1,200,0,122
42500,425,PERIODIC,0x00,STEADY,0,0x0000,45.31,23.67,111.65,4.02,1,200,0,122
42600,426,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.95,111.15,3.97,1,200,0,122
42700,427,PERIODIC,0x00,STEADY,0,0x0000,45.36,25.03,111.15,3.98,1,200,1,122
42800,428,PERIODIC,0x00,STEADY,0,0x0000,45.31,25.01,111.15,3.98,1,200,1,122
42900,429,PERIODIC,0x00,STEADY,0,0x0000,45.29,24.97,111.15,3.97,1,200,0,122
43000,430,PERIODIC,0x00,STEADY,0,0x0000,45.28,26.14,110.65,3.91,1,200,1,122
43100,431,PERIODIC,0x00,STEADY,0,0x0000,45.25,26.15,110.65,3.91,1,200,1,122
43200,432,PERIODIC,0x00,STEADY,0,0x0000,45.27,26.19,110.64,3.92,1,200,1,122
43300,433,PERIODIC,0x00,STEADY,0,0x0000,45.25,24.99,111.12,3.98,1,200,0,122
43400,434,PERIODIC,0x00,STEADY,0,0x0000,45.25,25.04,111.11,3.97,1,200,1,122
43500,435,PERIODIC,0x00,STEADY,0,0x0000,45.23,23.77,111.64,4.03,1,200,0,122
43600,436,PERIODIC,0x00,STEADY,0,0x0000,45.27,25.09,111.13,3.98,1,200,1,122
43700,437,PERIODIC,0x00,STEADY,0,0x0000,45.27,25.00,111.12,3.98,1,200,1,122
43800,438,PERIODIC,0x00,STEADY,0,0x0000,45.28,23.73,111.59,4.05,1,200,0,122
43900,439,PERIODIC,0x00,STEADY,0,0x0000,45.32,24.93,111.09,3.98,1,200,0,122
44000,440,PERIODIC,0x00,STEADY,0,0x0000,45.32,26.07,110.58,3.92,1,200,1,122
44100,441,PERIODIC,0x00,STEADY,0,0x0000,45.32,26.04,110.58,3.93,1,200,1,122
44200,442,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.76,111.06,4.00,1,200,0,122
44300,443,PERIODIC,0x00,STEADY,0,0x0000,45.27,26.01,110.57,3.95,1,200,1,122
44400,444,PERIODIC,0x00,STEADY,0,0x0000,45.22,24.66,111.07,4.01,1,200,0,122
44500,445,PERIODIC,0x00,STEADY,0,0x0000,45.20,26.00,110.57,3.95,1,200,1,122
44600,446,PERIODIC,0x00,STEADY,0,0x0000,45.21,26.01,110.61,3.95,1,200,1,122
44700,447,PERIODIC,0x00,STEADY,0,0x0000,45.18,24.83,111.11,4.02,1,200,0,122
44800,448,PERIODIC,0x00,STEADY,0,0x0000,45.16,24.80,111.11,4.02,1,200,0,123
44900,449,PERIODIC,0x00,STEADY,0,0x0000,45.14,26.05,110.62,3.97,1,200,1,123
45000,450,PERIODIC,0x00,STEADY,1,0x0000,45.17,26.06,110.64,3.96,1,200,1,123
45100,451,PERIODIC,0x00,STEADY,1,0x0000,45.19,24.80,111.14,4.02,1,200,0,124
45200,452,PERIODIC,0x00,STEADY,1,0x0000,45.22,26.07,110.65,3.95,1,200,1,125
45300,453,PERIODIC,0x00,STEADY,1,0x0000,45.25,24.80,111.15,4.02,1,200,0,126
45400,454,PERIODIC,0x00,STEADY,1,0x0000,45.21,26.12,110.64,3.96,1,200,1,126
45500,455,PERIODIC,0x00,STEADY,1,0x0000,45.21,26.09,110.63,3.97,1,200,1,127
45600,456,PERIODIC,0x00,STEADY,1,0x0000,45.22,24.89,111.13,4.03,1,200,0,127
45700,457,PERIODIC,0x00,STEADY,1,0x0000,45.24,24.93,111.13,4.03,1,200,0,128
45800,458,PERIODIC,0x00,STEADY,1,0x0000,45.22,26.17,110.65,3.97,1,200,1,129
45900,459,PERIODIC,0x00,STEADY,1,0x0000,45.21,26.22,110.65,3.97,1,200,1,129
46000,460,PERIODIC,0x00,STEADY,1,0x0000,45.21,25.01,111.12,4.04,1,200,1,130
46100,461,PERIODIC,0x00,STEADY,1,0x0000,45.21,25.02,111.14,4.05,1,200,1,130
46200,462,PERIODIC,0x00,STEADY,1,0x0000,45.21,23.76,111.63,4.12,1,200,0,131
46300,463,PERIODIC,0x00,STEADY,1,0x0000,45.23,24.94,111.14,4.05,1,200,0,131
46400,464,PERIODIC,0x00,STEADY,1,0x0000,45.20,26.18,110.67,4.01,1,200,1,132
46500,465,PERIODIC,0x00,STEADY,1,0x0000,45.20,24.92,111.16,4.08,1,200,0,132
46600,466,PERIODIC,0x00,STEADY,1,0x0000,45.20,24.89,111.16,4.07,1,200,0,133
46700,467,PERIODIC,0x00,STEADY,1,0x0000,45.17,26.03,110.66,4.01,1,200,1,133
46800,468,PERIODIC,0x00,STEADY,1,0x0000,45.17,26.04,110.66,4.01,1,200,1,134
46900,469,PERIODIC,0x00,STEADY,1,0x0000,45.12,26.09,110.64,4.00,1,200,1,134
47000,470,PERIODIC,0x00,STEADY,1,0x0000,45.13,26.11,110.64,4.00,1,200,1,135
47100,471,PERIODIC,0x00,STEADY,1,0x0000,45.13,24.91,111.16,4.06,1,200,0,135
47200,472,PERIODIC,0x00,STEADY,1,0x0000,45.18,24.91,111.13,4.04,1,200,0,136
47300,473,PERIODIC,0x00,STEADY,1,0x0000,45.17,26.15,110.64,3.97,1,200,1,136
47400,474,PERIODIC,0x00,STEADY,1,0x0000,45.14,24.84,111.16,4.04,1,200,0,137
47500,475,PERIODIC,0x00,STEADY,1,0x0000,45.14,24.93,111.16,4.05,1,200,0,137
47600,476,PERIODIC,0x00,STEADY,1,0x0000,45.13,26.17,110.67,3.99,1,200,1,138
47700,477,PERIODIC,0x00,STEADY,1,0x0000,45.18,26.04,110.68,4.00,1,200,1,138
47800,478,PERIODIC,0x00,STEADY,1,0x0000,45.16,26.00,110.67,4.00,1,200,1,139
47900,479,PERIODIC,0x00,STEADY,1,0x0000,45.16,26.02,110.68,4.00,1,200,1,139
48000,480,PERIODIC,0x00,STEADY,1,0x0000,45.14,24.68,111.18,4.07,1,200,0,140
48100,481,PERIODIC,0x00,STEADY,1,0x0000,45.14,24.70,111.14,4.09,1,200,0,140
48200,482,PERIODIC,0x00,STEADY,1,0x0000,45.12,25.91,110.61,4.04,1,200,1,141
48300,483,PERIODIC,0x00,STEADY,1,0x0000,45.13,24.65,111.11,4.09,1,200,0,141
48400,484,PERIODIC,0x00,STEADY,1,0x0000,45.12,24.66,111.09,4.09,1,200,0,142
48500,485,PERIODIC,0x00,STEADY,1,0x0000,45.09,25.97,110.57,4.02,1,200,1,142
48600,486,PERIODIC,0x00,STEADY,1,0x0000,45.09,25.91,110.54,4.04,1,200,1,143
48700,487,PERIODIC,0x00,STEADY,1,0x0000,45.09,25.85,110.52,4.04,1,200,1,143
48800,488,PERIODIC,0x00,STEADY,1,0x0000,45.09,25.86,110.53,4.02,1,200,1,144
48900,489,PERIODIC,0x00,STEADY,1,0x0000,45.11,24.62,111.07,4.08,1,200,0,144
49000,490,PERIODIC,0x00,STEADY,1,0x0000,45.14,24.73,111.07,4.07,1,200,0,145
49100,491,PERIODIC,0x00,STEADY,1,0x0000,45.11,25.87,110.57,4.01,1,200,1,145
49200,492,PERIODIC,0x00,STEADY,1,0x0000,45.10,24.58,111.08,4.06,1,200,0,146
49300,493,PERIODIC,0x00,STEADY,1,0x0000,45.11,24.58,111.10,4.06,1,200,0,146
49400,494,PERIODIC,0x00,STEADY,1,0x0000,45.12,25.86,110.63,3.99,1,200,1,147
49500,495,PERIODIC,0x00,STEADY,1,0x0000,45.12,25.92,110.65,4.00,1,200,1,147
49600,496,PERIODIC,0x00,STEADY,1,0x0000,45.12,25.97,110.66,4.01,1,200,1,148
49700,497,PERIODIC,0x00,STEADY,1,0x0000,45.11,25.92,110.67,4.01,1,200,1,149
49800,498,PERIODIC,0x00,STEADY,1,0x0000,45.10,24.62,111.20,4.07,1,200,0,149
49900,499,PERIODIC,0x00,STEADY,1,0x0000,45.12,24.68,111.20,4.07,1,200,0,150
50000,500,PERIODIC,0x00,STEADY,0,0x0000,45.10,25.91,110.72,4.01,1,200,1,150
50100,501,PERIODIC,0x00,STEADY,0,0x0000,45.07,24.60,111.23,4.07,1,200,0,150
50200,502,PERIODIC,0x00,STEADY,0,0x0000,45.07,24.59,111.24,4.08,1,200,0,150
50300,503,PERIODIC,0x00,STEADY,0,0x0000,45.03,25.77,110.75,4.00,1,200,1,150
50400,504,PERIODIC,0x00,STEADY,0,0x0000,45.02,25.72,110.76,4.00,1,200,1,150
50500,505,PERIODIC,0x00,STEADY,0,0x0000,44.98,25.74,110.74,4.00,1,200,1,150
50600,506,PERIODIC,0x00,STEADY,0,0x0000,45.00,25.73,110.71,3.99,1,200,1,150
50700,507,PERIODIC,0x00,STEADY,0,0x0000,44.98,24.51,111.24,4.07,1,200,0,150
50800,508,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.55,111.24,4.07,1,200,0,150
50900,509,PERIODIC,0x00,STEADY,0,0x0000,45.03,25.76,110.76,4.00,1,200,1,150
51000,510,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.54,111.24,4.05,1,200,0,150
51100,511,PERIODIC,0x00,STEADY,0,0x0000,45.04,24.66,111.23,4.05,1,200,0,150
51200,512,PERIODIC,0x00,STEADY,0,0x0000,45.04,25.92,110.72,3.98,1,200,1,150
51300,513,PERIODIC,0x00,STEADY,0,0x0000,45.05,25.93,110.73,3.99,1,200,1,150
51400,514,PERIODIC,0x00,STEADY,0,0x0000,45.04,26.01,110.75,4.00,1,200,1,150
51500,515,PERIODIC,0x00,STEADY,0,0x0000,45.01,26.03,110.72,3.98,1,200,1,150
51600,516,PERIODIC,0x00,STEADY,0,0x0000,45.02,24.73,111.23,4.05,1,200,0,150
51700,517,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.71,111.20,4.05,1,200,0,150
51800,518,PERIODIC,0x00,STEADY,0,0x0000,44.99,25.97,110.71,3.98,1,200,1,150
51900,519,PERIODIC,0x00,STEADY,0,0x0000,44.95,24.59,111.23,4.05,1,200,0,150
52000,520,PERIODIC,0x00,STEADY,0,0x0000,44.93,24.57,111.22,4.04,1,200,0,150
52100,521,PERIODIC,0x00,STEADY,0,0x0000,44.91,25.80,110.69,3.97,1,200,1,151
52200,522,PERIODIC,0x00,STEADY,0,0x0000,44.92,25.71,110.70,3.96,1,200,1,151
52300,523,PERIODIC,0x00,STEADY,0,0x0000,44.96,25.61,110.70,3.96,1,200,1,151
52400,524,PERIODIC,0x00,STEADY,0,0x0000,44.94,25.61,110.71,3.95,1,200,1,151
52500,525,PERIODIC,0x00,STEADY,0,0x0000,44.96,24.39,111.22,4.02,1,200,0,151
52600,526,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.39,111.21,4.02,1,200,0,151
52700,527,PERIODIC,0x00,STEADY,0,0x0000,44.98,25.70,110.71,3.94,1,200,1,151
52800,528,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.43,111.21,4.00,1,200,0,151
52900,529,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.40,111.23,4.00,1,200,0,151
53000,530,PERIODIC,0x00,STEADY,0,0x0000,44.97,25.74,110.71,3.95,1,200,1,151
53100,531,PERIODIC,0x00,STEADY,0,0x0000,44.95,25.76,110.70,3.95,1,200,1,151
53200,532,PERIODIC,0x00,STEADY,0,0x0000,44.95,25.80,110.71,3.93,1,200,1,151
53300,533,PERIODIC,0x00,STEADY,0,0x0000,44.95,25.72,110.71,3.93,1,200,1,151
